titulo,fecha,autor,link,fecha_iso,anio,mes,dia,palabras_titulo,ejes_semanticos,activadores,sin_eje,activadores_eje
"El preciado oro de Perú, Bolivia, Ecuador y Colombia que corre en los ríos de la Amazonía | LIBRO",13 Ago 2024,Timothy J. Killeen,https://es.mongabay.com/2024/08/el-preciado-oro-de-peru-bolivia-ecuador-colombia-corre-rios-amazonia-libro/,2024-08-13,2024,8,13,19,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['amazonía', 'río']}",False,"amazonía, río"
Día Internacional de los Pueblos Indígenas: la urgencia de proteger a los pueblos en aislamiento,9 Ago 2024,Astrid Arellano,https://es.mongabay.com/2024/08/dia-internacional-de-pueblos-indigenas-urgencia-proteger-pueblos-en-aislamiento/,2024-08-09,2024,8,9,15,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['proteger'], 'sociedad_comunidades': ['indígena', 'pueblo']}",False,proteger
Un exclusivo hotel construido sin permisos y sobre un terreno disputado por usurpación presiona la reserva nacional de Paracas,31 Jul 2024,Mongabay Latam,https://es.mongabay.com/2024/07/exclusivo-hotel-construido-sin-permisos-sobre-terreno-disputado-por-usurpacion-presiona-reserva-nacional-de-paracas/,2024-07-31,2024,7,31,19,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['reserva']},False,reserva
Áreas protegidas amazónicas bajo grave amenaza por minería y narcotráfico,30 Jul 2024,Mongabay Latam,https://es.mongabay.com/video/2024/07/video-areas-protegidas-amazonicas-mineria-narcotrafico/,2024-07-30,2024,7,30,10,"['biodiversidad_conservacion', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['protegido', 'área'], 'crimen_ilegalidad': ['amenaza']}",False,"protegido, área"
Perú: así lograron los pescadores de Marcona recuperar el erizo rojo,29 Jul 2024,Geraldine Santos,https://es.mongabay.com/2024/07/peru-pescadores-de-marcona-recuperar-erizo-rojo/,2024-07-29,2024,7,29,11,"['biodiversidad_conservacion', 'economia_desarrollo']","{'biodiversidad_conservacion': ['marcona'], 'economia_desarrollo': ['pescador']}",False,marcona
Minería y narcotráfico acorralan a las áreas protegidas amazónicas de Colombia y Perú,24 Jul 2024,Mongabay Latam,https://es.mongabay.com/podcast/2024/07/podcast-ambiental-mineria-narcotrafico-acorralan-areas-protegidas-amazonicas-colombia-peru/,2024-07-24,2024,7,24,13,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['protegido', 'área']}",False,"protegido, área"
Devastación imparable: 30 áreas protegidas amazónicas de Colombia y Perú acorraladas por la minería y el narcotráfico,24 Jul 2024,"Alexa Velez, Vanessa Romo y David Tarazona",https://es.mongabay.com/2024/07/devastacion-imparable-areas-protegidas-amazonicas-colombia-peru-acorraladas-mineria-narcotrafico/,2024-07-24,2024,7,24,17,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['protegido', 'área']}",False,"protegido, área"
La violencia replegó al Estado peruano y presiona la Reserva Nacional Tambopata en Perú,24 Jul 2024,Elizabeth Salazar Vega,https://es.mongabay.com/2024/07/violencia-replego-al-estado-peruano-presiona-reserva-nacional-tambopata-peru/,2024-07-24,2024,7,24,14,"['biodiversidad_conservacion', 'politica_gobernabilidad', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['reserva'], 'politica_gobernabilidad': ['estado'], 'crimen_ilegalidad': ['violencia']}",False,reserva
Reserva Comunal El Sira: minería ilegal y narcotráfico presionan área natural de la selva peruana,24 Jul 2024,Enrique Vera,https://es.mongabay.com/2024/07/reserva-comunal-el-sira-mineria-ilegal-narcotrafico-presionan-area-natural/,2024-07-24,2024,7,24,15,"['biodiversidad_conservacion', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['reserva', 'selva', 'área'], 'crimen_ilegalidad': ['ilegal']}",False,"reserva, selva, área"
Minería ilegal en Perú: monitoreo satelital registra en un solo mes 38 dragas en ríos Nanay y Aguaytía,23 Jul 2024,Yvette Sierra Praeli,https://es.mongabay.com/2024/07/mineria-ilegal-peru-dragas-rios-nanay-aguaytia/,2024-07-23,2024,7,23,18,"['biodiversidad_conservacion', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['río'], 'crimen_ilegalidad': ['ilegal']}",False,río
Perú: demoras y omisiones en reglamento de ley que protege pesca artesanal dentro de las cinco millas marinas,17 Jul 2024,Yvette Sierra Praeli,https://es.mongabay.com/2024/07/peru-demoras-omisiones-reglamento-ley-que-protege-pesca-artesanal-dentro-cinco-millas-marinas/,2024-07-17,2024,7,17,18,"['biodiversidad_conservacion', 'politica_gobernabilidad', 'economia_desarrollo']","{'biodiversidad_conservacion': ['marino', 'proteger'], 'politica_gobernabilidad': ['ley'], 'economia_desarrollo': ['pesca']}",False,"marino, proteger"
Líder indígena desaparecido en medio de ola de violencia que amenaza a 32 defensores más de la selva central de Perú,13 Jul 2024,Yvette Sierra Praeli,https://es.mongabay.com/2024/07/lider-indigena-mariano-isacama-desaparecido-violencia-amenaza-defensores-selva-central-peru/,2024-07-13,2024,7,13,21,"['biodiversidad_conservacion', 'sociedad_comunidades', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['selva'], 'sociedad_comunidades': ['líder'], 'crimen_ilegalidad': ['amenazar', 'violencia']}",False,selva
Historia gráfica | Los murui-muinani usan la energía del sol para comercializar peces ornamentales en Perú,12 Jul 2024,Mongabay Latam,https://es.mongabay.com/2024/07/historia-grafica-murui-muinani-usan-la-energia-del-sol-para-comercializar-peces-ornamentales-peru/,2024-07-12,2024,7,12,16,"['biodiversidad_conservacion', 'economia_desarrollo']","{'biodiversidad_conservacion': ['pez'], 'economia_desarrollo': ['energía']}",False,pez
"#ExpediciónVirtual: viaje a Otishi, un parque rodeado por reservas indígenas",11 Jul 2024,Geraldine Santos,https://es.mongabay.com/2024/07/expedicion-virtual-otishi-parque-rodeado-por-reservas-indigenas/,2024-07-11,2024,7,11,10,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['parque', 'reserva'], 'sociedad_comunidades': ['indígena']}",False,"parque, reserva"
"Perú: dos tercios de los cultivos de coca ilícitos están dentro de áreas naturales, territorios indígenas y bosques de protección",10 Jul 2024,Yvette Sierra Praeli,https://es.mongabay.com/2024/07/peru-dos-tercios-cultivos-de-coca-ilicitos-estan-dentro-de-areas-naturales-territorios-indigenas/,2024-07-10,2024,7,10,20,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['bosque', 'protección', 'área'], 'sociedad_comunidades': ['indígena', 'territorio']}",False,"bosque, protección, área"
Investigación reporta el uso de un barco calamarero como hospital para evitar controles a flota china en el mar Pacífico,3 Jul 2024,Yvette Sierra Praeli,https://es.mongabay.com/2024/07/investigacion-reporta-uso-de-barco-calamarero-como-hospital-para-evitar-controles-flota-china-mar-pacifico/,2024-07-03,2024,7,3,20,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['mar']},False,mar
Fiebre de Oropouche: investigadores alertan sobre virus que podría estar relacionado con la deforestación,2 Jul 2024,Yvette Sierra Praeli,https://es.mongabay.com/2024/07/fiebre-de-oropouche-alerta-virus-relacionado-deforestacion/,2024-07-02,2024,7,2,14,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['deforestación']},False,deforestación
Minería ilegal acorrala a comunidades indígenas y ríos amazónicos en Perú | Cinco lecturas sobre el tema,30 Jun 2024,,https://es.mongabay.com/2024/06/mineria-ilegal-acorrala-comunidades-indigenas-rios-amazonicos-peru/,2024-06-30,2024,6,30,17,"['biodiversidad_conservacion', 'sociedad_comunidades', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['río'], 'sociedad_comunidades': ['comunidad', 'indígena'], 'crimen_ilegalidad': ['ilegal']}",False,río
"Las secuelas del derrame de Repsol: «Por más que quisiera volver a pescar no puedo, en mi mente está metido que el mar está contaminado»",27 Jun 2024,Mongabay Latam,https://es.mongabay.com/video/2024/06/secuelas-derrame-repsol-por-mas-que-quisiera-volver-a-pescar-no-puedo/,2024-06-27,2024,6,27,25,"['biodiversidad_conservacion', 'economia_desarrollo']","{'biodiversidad_conservacion': ['mar'], 'economia_desarrollo': ['pescar']}",False,mar
Minería ilegal en Perú: pueblos indígenas se enfrentan a mineros ilegales y grupos criminales en Amazonas,25 Jun 2024,Yvette Sierra Praeli,https://es.mongabay.com/2024/06/mineria-ilegal-en-peru-pueblos-indigenas-se-enfrentan-a-mineros-ilegales-y-grupos-criminales-en-amazonas/,2024-06-25,2024,6,25,16,"['biodiversidad_conservacion', 'sociedad_comunidades', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['amazona'], 'sociedad_comunidades': ['indígena', 'pueblo'], 'crimen_ilegalidad': ['criminal', 'grupo', 'ilegal']}",False,amazona
"EN VIDEO | Pasivos ambientales, minería ilegal y narcotráfico acorralan a los ecosistemas y comunidades del Perú",22 Jun 2024,Mongabay Latam,https://es.mongabay.com/2024/06/video-pasivos-ambientales-mineria-ilegal-narcotrafico-peru/,2024-06-22,2024,6,22,17,"['biodiversidad_conservacion', 'sociedad_comunidades', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['ecosistema'], 'sociedad_comunidades': ['comunidad'], 'crimen_ilegalidad': ['ilegal']}",False,ecosistema
Gobierno peruano busca implementar cambios en Ley Forestal ignorando demandas formales para derogar la norma,20 Jun 2024,Yvette Sierra Praeli,https://es.mongabay.com/2024/06/gobierno-peruano-busca-implementar-cambios-ley-forestal-ignorando-demandas-formales-para-derogar-la-norma/,2024-06-20,2024,6,20,15,"['biodiversidad_conservacion', 'politica_gobernabilidad']","{'biodiversidad_conservacion': ['cambio'], 'politica_gobernabilidad': ['gobierno', 'ley']}",False,cambio
Océanos en crisis: informe de la Unesco alerta sobre calentamiento y contaminación del mar,19 Jun 2024,Yvette Sierra Praeli,https://es.mongabay.com/2024/06/oceanos-en-crisis-informe-unesco-alerta-sobre-calentamiento-contaminacion-del-mar/,2024-06-19,2024,6,19,14,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['contaminación', 'mar', 'océano']}",False,"contaminación, mar, océano"
EN VIDEO | ¿Cuál es el impacto de la contaminación por mercurio de la minería ilegal en aves del Perú?,13 Jun 2024,Mongabay Latam,https://es.mongabay.com/2024/06/video-contaminacion-por-mercurio-mineria-ilegal-aves-peru/,2024-06-13,2024,6,13,20,"['biodiversidad_conservacion', 'sociedad_comunidades', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['ave', 'contaminación'], 'sociedad_comunidades': ['impacto'], 'crimen_ilegalidad': ['ilegal']}",False,"ave, contaminación"
Sierra del Divisor: la reserva que busca proteger a los pueblos en aislamiento y contacto inicial de Perú,12 Jun 2024,Astrid Arellano,https://es.mongabay.com/2024/06/sierra-del-divisor-proteger-pueblos-en-aislamiento-y-contacto-inicial-peru/,2024-06-12,2024,6,12,18,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['proteger', 'reserva'], 'sociedad_comunidades': ['pueblo']}",False,"proteger, reserva"
Las secuelas del derrame de Repsol: “Nos gustaría que las futuras generaciones digan ‘los viejos pelearon por nuestro mar y lo lograron’»,10 Jun 2024,Leslie Moreno Custodio,https://es.mongabay.com/2024/06/las-secuelas-del-derrame-de-repsol-german-melchor/,2024-06-10,2024,6,10,22,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['mar']},False,mar
"EN VIDEO | Nuevas especies descubiertas en Perú, Bolivia y Chile asombran a la ciencia",1 Jun 2024,Mongabay Latam,https://es.mongabay.com/2024/06/video-nuevas-especies-descubiertas-peru-bolivia-chile-asombran/,2024-06-01,2024,6,1,15,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['especie']},False,especie
Shihuahuaco: el árbol milenario de la Amazonía se resiste a caer,28 May 2024,Joseph Zárate,https://es.mongabay.com/2024/05/shihuahuaco-arbol-milenario-de-amazonia-resiste-a-caer/,2024-05-28,2024,5,28,11,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['amazonía']},False,amazonía
El Gran Paisaje Putumayo Amazonas: nuevo libro documenta el trabajo de conservación de más de 90 comunidades indígenas en Perú,23 May 2024,Astrid Arellano,https://es.mongabay.com/2024/05/gran-paisaje-putumayo-amazonas-libro-documenta-conservacion-comunidades-indigenas-peru/,2024-05-23,2024,5,23,20,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['amazona', 'conservación'], 'sociedad_comunidades': ['comunidad', 'indígena']}",False,"amazona, conservación"
¿Qué ha pasado con las sanciones y demandas impuestas a Repsol debido al derrame de petróleo en el mar peruano? | Cinco lecturas sobre el tema,19 May 2024,Mongabay Latam,https://es.mongabay.com/2024/05/sanciones-demandas-repsol-derrame-petroleo-mar-peruano/,2024-05-19,2024,5,19,26,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['mar']},False,mar
Cementerios de petróleo: comunidades indígenas luchan contra la contaminación en medio de planes estatales para expandir operaciones,15 May 2024,Gloria Alvitres,https://es.mongabay.com/2024/05/cementerios-de-petroleo-comunidades-indigenas-luchan-contra-contaminacion-peru/,2024-05-15,2024,5,15,17,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['contaminación'], 'sociedad_comunidades': ['comunidad', 'indígena']}",False,contaminación
El martirio de Negritos: la ciudad atrapada en una bomba de gas y petróleo en Perú,15 May 2024,Enrique Vera,https://es.mongabay.com/2024/05/el-martirio-de-negritos-ciudad-atrapada-bomba-de-gas-petroleo-peru/,2024-05-15,2024,5,15,16,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['martirio']},False,martirio
Petróleo en la Amazonía de Perú: la historia de una remediación ambiental que nunca llega,15 May 2024,"Gloria Alvitres, Lourdes Fernandez",https://es.mongabay.com/2024/05/petroleo-amazonia-peru-remediacion-ambiental-que-nunca-llega-jose-olaya/,2024-05-15,2024,5,15,15,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['amazonía']},False,amazonía
Usar o no tierras degradadas en inversiones extractivas para evitar más deforestación | LIBRO,14 May 2024,Timothy J. Killeen,https://es.mongabay.com/2024/05/usar-o-no-tierras-degradadas-en-inversiones-extractivas-para-evitar-mas-deforestacion-libro/,2024-05-14,2024,5,14,14,"['biodiversidad_conservacion', 'economia_desarrollo']","{'biodiversidad_conservacion': ['deforestación'], 'economia_desarrollo': ['inversión']}",False,deforestación
Cuentas pendientes: más de 47 millones de dólares en multas continúan impagas por Repsol a dos años del derrame de petróleo en mar peruano,13 May 2024,Yvette Sierra Praeli,https://es.mongabay.com/2024/05/millones-de-dolares-en-multas-continuan-impagos-por-repsol-derrame-petroleo-peru/,2024-05-13,2024,5,13,24,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['mar']},False,mar
Perú aprueba la creación de la Reserva Nacional Mar Tropical de Grau,29 Abr 2024,Michelle Carrere,https://es.mongabay.com/2024/04/peru-aprueba-creacion-reserva-nacional-mar-tropical-de-grau/,2024-04-29,2024,4,29,12,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['mar', 'reserva']}",False,"mar, reserva"
Territorios contaminados y una transición energética que no avanza en la Amazonía de Perú,28 Abr 2024,Gloria Alvitres,https://es.mongabay.com/2024/04/territorios-contaminados-transicion-energetica-no-avanza-amazonia-peru/,2024-04-28,2024,4,28,14,"['biodiversidad_conservacion', 'economia_desarrollo', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['amazonía'], 'economia_desarrollo': ['energético'], 'sociedad_comunidades': ['territorio']}",False,amazonía
La transición de los murui-muinani: usar la energía del sol para comercializar peces ornamentales,28 Abr 2024,Geraldine Santos,https://es.mongabay.com/2024/04/murui-muinani-energia-del-sol-para-comercializar-peces-ornamentales-peru/,2024-04-28,2024,4,28,14,"['biodiversidad_conservacion', 'economia_desarrollo']","{'biodiversidad_conservacion': ['pez'], 'economia_desarrollo': ['energía']}",False,pez
Perú: asesinan a guardaparque de la Reserva Comunal Amarakaeri,23 Abr 2024,Geraldine Santos,https://es.mongabay.com/2024/04/peru-asesinan-guardaparque-victorio-dariquebe-reserva-comunal-amarakaeri/,2024-04-23,2024,4,23,9,"['biodiversidad_conservacion', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['reserva'], 'crimen_ilegalidad': ['asesinar']}",False,reserva
El sueño que se expandió en los Andes: la lucha del biólogo Constantino Aucca por salvar los bosques altoandinos,22 Abr 2024,Antonio José Paz Cardona,https://es.mongabay.com/2024/04/la-lucha-del-biologo-constantino-aucca-por-salvar-bosques-altoandinos/,2024-04-22,2024,4,22,19,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['bosque']},False,bosque
